GVKEY,CNAME,AT,SALE,MKTCAP,TOBINSQ,ROA,RNDRATIO,CASHRATIO,LEVERAGE,DIVPAY,EMP,SIC,STATE
3502,COOPER TIRE & RUBBER CO,2489.931,3424.809,2014.93215,1.468368862,0.085776674,0.022831155,0.221553127,0.146830173,0.010256509,8.881,3011,OH
3504,COOPER COMPANIES INC,4458.34,1717.776,7890.6377,2.177845274,0.060528358,0.01486181,0.005657263,0.310059574,0.000646878,9.46,3851,CA
3505,MOLSON COORS BREWING CO,13996.3,4146.3,13823.46,1.369802019,0.036688268,0,0.04462608,0.227667312,0.019548023,9.1,2082,CO
3532,CORNING INC,30063,9715,29212.82,1.317926355,0.082227323,0.027109736,0.201842797,0.108538735,0.02877291,34.6,3679,NY
3533,CORNING NATURAL GAS HLDG CP,62.522,25.465,54.675,1.429704744,0.033076357,0,0.001727392,0.350004798,0.019896996,0.058,4923,NY
3552,TRUE VALUE CO,864.233,1495.023,,,0.047554305,0.00146604,0.005381651,0.281294512,0.047551991,0,5072,IL
3562,COUSINS PROPERTIES INC,2667.33,372.651,2472.57846,1.299595648,0.011564373,0,0.00189028,0.297055108,0.024185234,0.257,6798,GA
3570,CRACKER BARREL OLD CTRY STOR,1432.248,2683.677,2309.68416,2.203237261,0.09225218,0,0.083338221,0.279281242,0.0542043,72,5812,TN
3580,CRANE CO,3450.785,2924.997,3411.7614,1.668169243,0.055834252,0.019705661,0.100344125,0.246326271,0.02141078,11.3,3490,CT
3581,CRAWFORD & CO,789.319,1216.963,567.32236,1.499055971,0.038798002,0,0.066457288,0.198666192,0.014844442,8.841,6411,GA
3591,SPRINGLEAF FINANCE CORP,11126.47,1826.947,,,0.04025922,0,0.08989401,0.754188345,0,3.239,6141,IN
3592,ONEMAIN HOLDINGS INC,11057.864,2168.99,4153.50961,1.192463989,0.045635938,0,0.09918742,0.758718049,0,5.03,6141,IN
3619,CROWN HOLDINGS INC,9708,9097,7075.1,1.706644005,0.03986403,0.004017305,0.099402555,0.541718171,0,23,3411,PA
3622,CROWN CRAFTS INC,49.946,85.978,77.9041065,1.767470999,0.114483642,0,0.036179073,0,0.064489649,0.141,2211,LA
3639,CUBIC CORP,1194.606,1398.352,1253.7252,1.393682268,0.058170644,0.015033409,0.239494026,0.085710268,0.005381691,7.9,3578,CA
3643,CULLEN/FROST BANKERS INC,28277.775,1021.615,4460.84536,1.062024978,0.009830229,0,0.154330495,0.036786275,0.00478259,4.154,6020,TX
3647,CULP INC,171.368,310.166,315.86115,2.140143726,0.087945241,0,0.231834415,0.012837869,0.04422646,1.188,2211,NC
3650,CUMMINS INC,15776,19255,26109.187,2.155564592,0.104652637,0.046716531,0.151749493,0.107631846,0.032454361,54.6,3510,IN
3662,CURTISS-WRIGHT CORP,3399.511,2243.126,3381.61395,1.544674499,0.04999219,0.0199564,0.132406102,0.280730964,0.007357823,9,3728,NC
3708,WENDY'S CO,4145.842,2061.063,3303.2643,1.26335912,0.029290552,0,0.068610188,0.349300094,0.018118635,31.2,5812,OH
3734,DANA INC,4930,6617,3610.3618,1.50656426,0.067748479,0.014604462,0.261663286,0.340365112,0.007910751,22.6,3714,OH
3735,DANAHER CORP,36991.7,19913.8,60365.553,1.99988519,0.070242784,0.035526888,0.081250659,0.093896739,0.007588189,71,3826,DC
3761,DATA I/O CORP,19.332,21.924,26.57018,1.656899441,0.056848748,0.243534037,0.48422305,0,0,0.084,3825,WA
3801,DAVEY TREE EXPERT CO,381.004,789.911,,,0.060810385,0,0.048332826,0.235134014,0.007018299,7.6,0700,OH
3806,DAWSON GEOPHYSICAL CO,262.639,261.683,146.6217,0.669827025,-0.048050746,0,0.189434928,0.044490727,0.007367527,1.149,1382,TX
3813,TARGET CORP,41404,72618,47126.15254,1.768238637,0.059148875,0,0.053376485,0.309052265,0.030745822,347,5331,MN
3814,DPL INC,3577.8,1763,,,-0.020850802,0,0.009447146,0.603639108,0,1.182,4911,OH
3835,DEERE & CO,61336.4,35537.9,29554.41216,1.33146569,0.051546879,0.023672729,0.073528932,0.602552481,0.013098258,59.623,3523,IL
3836,DEERE (JOHN) CAPITAL CORP,34779.7,1895.8,,,0.015647058,0,0.030460297,0.855062005,0.004025337,1.713,6153,NV
3851,DELTA AIR LINES INC,54121,40362,40594.44102,1.587229375,0.01217642,0,0.061066869,0.180650764,0.004656233,79.655,4512,GA
3863,DELUXE CORP,1688.391,1674.082,3096.4395,2.393696425,0.118333964,0,0.037571866,0.328307839,0.034117097,5.83,2780,MN
3897,DTE ENERGY CO,27974,12301,15286.71267,1.112344058,0.032351469,0,0.006005577,0.32226353,0.0170158,10,4931,MI
3905,ADTALEM GLOBAL EDUCATION INC,1997.636,1923.371,2693.84016,1.556921361,0.07558384,0,0.185210419,0,0.01096446,12.517,8200,IL
3908,DEWEY ELECTRONICS CORP,4.679,6.517,3.01002,1.182308186,-0.020730925,0.004274418,0.102586023,0.10686044,0,0.029,3621,NJ
3937,PYXUS INTERNATIONAL INC,1626.646,2066.865,97.4413,0.938492641,-0.016063729,0,0.089737411,0.65908071,0,10.388,5190,NC
3946,DIEBOLD NIXDORF INC,2342.136,3051.053,2238.85248,1.726141215,0.048851561,0.039970779,0.195834059,0.215772696,0.031998996,16,3578,OH
3962,NORTECH SYSTEMS INC,48.686,112.042,15.588469,0.853376104,0.018075011,0,0.001355626,0.262991414,0,0.813,3679,MN
3964,DILLARDS INC  -CL A,4170.071,6780.129,4679.4112,1.591314201,0.0795797,0,0.098582974,0.197009595,0.002446481,40,5311,AR
3969,DIODES INC,1179.157,890.651,1312.08387,1.461184448,0.054002987,0.044214638,0.21602382,0.120867705,0,6.794,3674,TX
3980,DISNEY (WALT) CO,84186,48813,151974.21,2.2225098,0.089100325,0,0.04063621,0.179388497,0.018114651,180,4888,CA
4001,DIXIE GROUP INC,300.88,406.588,144.62924,1.140508641,0.002236772,0,0.001309492,0.427007445,0,1.74,2273,GA
4016,DOLLAR GENERAL CORP,11224.104,18909.588,20349.15582,2.250659101,0.094915817,0,0.051658734,0.244169601,0,105.5,5331,TN
4029,DOMINION ENERGY INC,54327,12436,44986.5,1.478353305,0.02411324,0,0.005853443,0.477755076,0.025972353,14.4,4911,VA
4036,DONALDSON CO INC,1942.411,2473.466,5446.34874,3.276284339,0.133969587,0.031835178,0.218089272,0.221769234,0.044923036,12.5,3714,MN
4040,DONNELLEY (R R) & SONS CO,7639.3,11603.4,3357.639,1.36179218,0.0153679,0,0.06910319,0.475501682,0.026586206,68,2750,IL
4045,DORCHESTER MINERALS  -LP,97.509,65.17,783.13275,8.041491042,0.463946918,0,0.163184937,0,0.620855511,0.029,6792,TX
4052,ESCALERA RESOURCES CO,127.879,44.089,7.41832,0.91234151,-0.059313883,0,0.04860845,0.37156218,0.029113459,0.027,1311,CO
4058,DOVER CORP,9090.385,7752.728,11691.22064,1.816938847,0.085600335,0.013025961,0.074978232,0.334221158,0.028435209,27,3585,IL
4060,DOWDUPONT INC,68796,58167,52797.86234,1.490622454,0.054828769,0.023940345,0.082185011,0.287560323,0.030772138,53.216,2821,MI
4066,OMNICOM GROUP,21559.7,15317.8,19111.849,1.723903811,0.051206649,0,0.11086889,0.214631929,0.022648738,74,7311,NY
4072,ASCENA RETAIL GROUP INC,3123.8,4790.6,2598.508,1.22828222,0.044240989,0,0.059959024,0.055061143,0,48,5621,NJ
4091,DUCOMMUN INC,747.599,742.045,276.86656,0.934254273,0.026574407,0,0.061031382,0.387978047,0,3.15,3728,CA
4093,DUKE ENERGY CORP,120709,23930,59062.78,1.035935846,0.020371306,0,0.016867011,0.352368092,0.018507319,28.344,4931,NC
4094,DUN & BRADSTREET CORP,1986.2,1681.8,4342.464,3.79214782,0.148222737,0,0.160809586,0.832393515,0.032323029,4.9,7323,NJ
4108,FLOWSERVE CORP,4968.02,4877.885,8038.10067,2.205260581,0.104432752,0.008232656,0.090649796,0.232471286,0.017813334,18,3561,TX
4115,DYCOM INDUSTRIES INC,1212.354,1811.593,955.82692,1.350996425,0.032975517,0,0.017051125,0.377613304,0,10.592,1623,FL
4124,DYNATRONICS CORP,14.295,27.444,9.3744,1.235424974,-0.018957678,0.069464848,0.023294858,0.355229101,0,0.14,3845,UT
4130,DYNASIL CORP OF AMERICA,26.377,42.309,25.3115,1.404310574,0.078553285,0.05091557,0.145657201,0.275732646,0,0.224,3827,MA
4145,PERKINELMER INC,4134.075,2237.219,4918.79413,1.688519712,0.038984779,0.029303048,0.042287815,0.254704378,0.007643064,7.7,3826,MA
4186,EASTERN CO,121.271,140.825,106.58508,1.260656546,0.063172564,0.008905674,0.130575323,0.035334086,0.024630786,0.942,3420,CT
4193,EASTGROUP PROPERTIES,1575.824,220.721,2040.99356,1.932759344,0.030422814,0,0.000449923,0.592183518,0.044817188,0.071,6798,MS
4194,EASTMAN KODAK CO,2556,2102,909.649,1.237343114,-0.049687011,0.036776213,0.27856025,0.26486698,0,7.3,3577,NY
4201,EATON VANCE CORP,1860.086,1450.294,4355.55263,2.98935782,0.163603188,0,0.211913858,0.390109382,0.058610193,1.403,6282,MA
4213,ECOLAB INC,19466.7,14280.5,31340.63556,2.161415934,0.061787565,0.010119846,0.010767105,0.3374686,0.017809901,47.43,2842,MN
4225,EDUCATIONAL DEVELOPMENT CORP,18.013,32.548,17.34775,1.278673736,0.047687781,0,0.021317937,0.077721645,0.071226337,0.083,5190,OK
4241,EL PASO ELECTRIC CO,3059.301,917.525,1611.69392,1.04868822,0.029885258,0,0.013239626,0.380384604,0.014564111,1,4911,TX
4274,ELECTRO SCIENTIFIC INDS INC,221.24,159.118,189.75072,1.054179714,-0.198024769,0.158949557,0.26037787,0,0.032842162,0.739,3690,OR
4275,ELECTRO-SENSORS INC,13.764,7.041,13.281756,1.098863412,0.079482709,0.058849172,0.653007847,0.056015693,0,0.033,3823,MN
4321,EMERSON ELECTRIC CO,24177,24537,43593.5409,2.360902548,0.088803408,0.022376639,0.130247756,0.249162427,0.050047566,115.1,3823,MO
4322,EMERSON RADIO CORP,62.163,76.323,35.8116,0.699026752,0.030452198,0,0.707575246,0,0.305503274,0.041,3651,NJ
4331,EMPIRE DISTRICT ELECTRIC CO,2390.256,652.33,1293.06546,1.047672074,0.028073562,0,0.002857853,0.354556583,0.018567467,0.751,4911,MO
4383,ATMOS ENERGY CORP,8594.704,4940.916,4788.5076,1.048362294,0.033720417,0,0.004916749,0.308641345,0.01701606,4.761,4924,TX
4384,MARATHON PATENT GROUP INC,59.486,21.404,116.12022,2.544350267,-0.031637696,0,0.085448677,0.37803853,0.021383183,0.009,6794,NV
4390,ENNIS INC,453.262,580.24,356.2551,1.135301658,-0.098250019,0,0.033856798,0.234963443,0.040133521,6.009,2761,TX
4409,ENZON PHARMACEUTICALS INC,35.04,31.173,48.14966,1.529299658,0.821775114,0,0.986358447,0,0.126055936,0.001,2836,NJ
4412,VISKASE COMPANIES INC,428.977,365.203,208.035,1.387018418,0.022914981,0.013198843,0.094816272,0.637817412,0,0,3089,IL
4415,ENVIRONMENTAL TECTONICS CORP,51.65,37.34,12.76715,1.090728945,-0.071926428,0.025847047,0.06054211,0.399244918,0.009370765,0.295,3690,PA
4418,ENZO BIOCHEM INC,64.411,95.947,212.3472,3.720252752,-0.154895903,0.048764963,0.270994085,0.063902129,0,0.475,8071,NY
4423,EQUIFAX INC,4674.2,2436.4,9655.878,2.543425185,0.078601686,0,0.038316717,0.326494373,0.026057935,7.5,7323,GA
4430,EQT CORP,12064.9,2469.71,11475.8172,1.426205953,0.031959983,0,0.089302771,0.247735166,0.001509088,1.75,4923,PA
4448,ESCALADE INC,127.881,137.975,211.22982,1.926289441,0.10435483,0.013293609,0.036612163,0.165356855,0.041397862,0.466,3949,IN
4450,ESPEY MFG & ELECTRONICS CORP,32.398,27.137,57.0224,1.836236805,0.036051608,0.002901414,0.446570776,0,0.138311007,0.145,3679,NY
4460,ESTERLINE TECHNOLOGIES CORP,3193.467,2051.169,3730.53905,1.530319258,0.051983315,0.030969789,0.074572244,0.194927331,0,12.874,3812,WA
4462,NEWMARKET CORP,1231.925,2335.405,5022.33438,4.728875037,0.189341884,0.112980092,0.083611421,0.297522982,0.048217221,1.866,2860,VA
4467,EVANS & SUTHERLAND CMP CORP,25.456,26.466,4.369066,2.377752436,-0.051264928,0.085912948,0.304407605,0.092787555,0,0.099,3679,UT
4485,KINGSTONE COS INC,134.996,50.051,59.56835,1.132821343,0.039467836,0,0.077002282,0,0.009726214,0.066,6331,NY
4494,EXPEDITORS INTL WASH INC,2890.905,6564.721,8549.77416,3.298882931,0.130370247,0,0.334650568,0,0.043112451,14.67,4731,WA
4497,DMC GLOBAL INC,219.329,202.561,224.23194,1.284111723,0.008781329,0.014129458,0.04285799,0.103871353,0.010185612,0.503,3390,CO
4498,INSTEEL INDUSTRIES,256.795,408.978,377.83112,1.749142779,0.064802664,0,0.011877178,0,0.008539886,0.847,3310,NC
4503,EXXON MOBIL CORP,349493,364763,388382.45,1.500019886,0.093049074,0.00277831,0.013327878,0.083323557,0.033099375,75.3,2911,TX
4510,FMC CORP,5340.5,4037.7,7603.12554,2.127483483,0.074318884,0.028143432,0.020503698,0.314315139,0.015036045,6,2870,PA
4517,NEXTERA ENERGY INC,74929,17021,47086.47,1.239019205,0.03289781,0,0.007700623,0.387353361,0.016829265,13.4,4911,FL
4542,PRAETORIAN PROPERTY INC,16.623,10.725,26.5044,2.638657282,-0.025687301,0,0.066113217,0.97756121,0,0.002,6552,AZ
4579,FARMER BROS CO,266.177,528.38,357.90482,1.910491214,0.045578694,0,0.130082614,0.036746225,0,1.846,2090,TX
4598,FEDEX CORP,37069,47453,49001.68614,1.870314444,0.028325555,0,0.101513394,0.196066794,0.006123715,312,4513,TN
4601,FANNIE MAE,3248176,121228,11832.86057,1.044465528,0.004374147,0,0.028038505,0.992004436,0.004717417,7.6,6111,DC
4605,FEDERAL REALTY INVESTMENT TR,4546.87,687.427,9156.15676,2.663067728,0.036186432,0,0.010545936,0.529963909,0.049425429,0.405,6798,MD
4607,FEDERAL SCREW WORKS,48.093,61.06,3.5241,1.060988086,0.012621379,0,0.004470505,0.277670347,0,0.201,3452,MI
4608,FEDERAL SIGNAL CORP,658.7,918.5,965,1.894792774,0.095642933,0.025201154,0.046151511,0.076210718,0.008501594,2.7,3711,IL
4611,MACY'S INC,21461,28105,21755.86712,1.712775133,0.071105727,0,0.106379013,0.342062346,0.01961698,166.9,5311,OH
4622,FERRO CORP,1096.898,1111.626,1127.3904,1.717408,-0.007994362,0.017503906,0.128088482,0.284448508,0,3.979,2851,OH
4632,CALADRIUS BIOSCIENCES INC,126.275,17.939,133.45046,1.449490873,-0.434551574,0.231193823,0.207919224,0.131799644,0,0.182,2836,NJ
4640,FIFTH THIRD BANCORP,138706,6375,16789.95763,1.017987381,0.01067726,0,0.079340476,0.120160628,0.00356149,18.351,6020,OH
4674,REGIONS FINANCIAL CORP,119679,5409,14297.62752,0.984898165,0.009542192,0,0.033456162,0.047752739,0.00249835,23.723,6020,AL
4685,TRUSTMARK CORP,12250.633,600.024,1656.00828,1.019269884,0.010086173,0,0.025946251,0.080131778,0.005099655,3.06,6020,MS
4690,FIRST CITIZENS BANCSH  -CL A,30075.113,1100.874,3036.0079,1.011584791,0.004607198,0,0.077442801,0.044505369,0.000407646,6.44,6020,NC
4699,M & T BANK CORP,96685.535,4736.15,16621.15906,1.057058825,0.011027978,0,0.081131309,0.095150066,0.004623391,15.782,6020,NY
4707,FIRST HARTFORD CORP,228.043,69.54,5.4225,1.053356165,0.073907114,0,0.046688563,0.893717413,0,0.095,6510,CT
4723,U S BANCORP,402529,21392,80274.72165,1.103226654,0.014535599,0,0.026467658,0.154406266,0.004938775,66.75,6020,MN
4737,FIRST HORIZON NATIONAL CORP,25672.887,1263.459,3180.7076,1.038203518,0.008550772,0,0.104911146,0.141650957,0.002094311,4.31,6020,TN
4759,FLANIGANS ENTERPRISES INC,53.103,89.802,37.01269,1.255309305,0.052068621,0,0.152514924,0.251040431,0,1.278,5812,FL
4771,FLEXSTEEL INDUSTRIES INC,210.213,438.543,245.82285,1.376227208,0.071308625,0.013319823,0.108822956,0,0.020750382,1.35,2510,IA
4798,FLORIDA POWER & LIGHT CO,39307,11421,,,0.038593635,0,0.000356171,0.27005368,0.03943318,8.7,4911,FL
4799,DUKE ENERGY FLORIDA INC,15518,4975,,,0.035313829,0,0.00051553,0.318597757,0.00799072,0,4911,FL
4809,FLOWERS FOODS INC,2408.974,3748.973,4017.36893,2.162391927,0.072951804,0,0.009796702,0.323417355,0.042214652,10.38,2050,GA
4818,FLUOR CORP,8194.429,21531.577,9011.67942,1.720100012,0.087310537,0,0.256058842,0.124526919,0.016182702,37.508,1600,TX
4826,FONAR CORP,76.79,68.506,75.3228,1.643661935,0.135382211,0.022932674,0.129600208,0.1480922,0,0.43,8071,NY
4839,FORD MOTOR CO,208527,144077,61317.101,1.172361857,0.015283393,0.03308924,0.133757259,0.571489543,0.009360898,187,3711,MI
4840,FORD MOTOR CREDIT CO LLC,122108,9232,,,0.013963049,0,0.051667376,0.86019753,0,6.5,6159,MI
4860,FOSTER (LB) CO,495.121,607.192,497.45394,1.304210365,0.051813597,0.006253017,0.105073305,0.053376851,0.002716508,1.113,5051,PA
4881,FRANKLIN ELECTRIC CO INC,1075.887,1047.777,1786.20282,2.063117985,0.064882279,0.017938687,0.054969527,0.165246908,0.015448648,4.9,3621,IN
4885,FRANKLIN RESOURCES INC,16357.1,8491.4,34016.18673,2.355545098,0.145765447,0,0.464660606,0.131380257,0.01844459,9.266,6282,CA
4900,FREQUENCY ELECTRONICS INC,117.825,76.564,115.17476,1.19830053,0.023984723,0.048088266,0.1562317,0.050922979,0,0.43,3825,NY
4903,FRIEDMAN INDUSTRIES INC,66.958,108.323,42.1538,0.685426685,0.005705069,0,0.033244721,0,0.007108934,0.1,3310,TX
4926,FULLER (H. B.) CO,1869.006,2104.454,2172.93209,1.677454802,0.026630733,0.011367005,0.04150281,0.307588098,0.012446188,3.65,2891,MN
4941,GATX CORP,6937.5,1451,2543.21046,1.042077183,0.02954955,0,0.032345946,0.616100901,0.008893694,2.213,4700,IL
4973,ARTHUR J GALLAGHER & CO,10010,4637.4,7749.6034,1.414196144,0.03030969,0,0.168031968,0.239050949,0.022357642,20.24,6411,IL
4988,TEGNA INC,11205.455,6008.174,7239.77627,1.297577409,0.094790528,0,0.010573779,0.401222619,0.016126521,31.25,4833,VA
4990,GAP INC,7690,16435,17340.99,2.86709883,0.164109233,0,0.197009103,0.175942783,0.049804941,141,5651,CA
5018,AEROJET ROCKETDYNE HOLDINGS,1921.6,1597.4,951.9,1.584304746,-0.027216903,0.027008743,0.138374271,0.407056619,0,5.071,3760,CA
5046,GENERAL DYNAMICS CORP,35355,30852,45712.40968,1.956057409,0.075604582,0.010125866,0.138254844,0.110620846,0.023589308,99.5,3721,VA
5047,GENERAL ELECTRIC CO,648349,146156,254149.9926,1.194325884,0.023667809,0.006528891,0.143012482,0.562937554,0.013802751,305,9997,MA
5048,GENERAL ELECTRIC CAP CORP,500216,42725,,,0.01467566,0,0.148524815,0.698794121,0.006641131,47,6159,CT
5050,GEE GROUP INC,9.844,39.811,4.14384,1.211178383,-0.114282812,0,0.017066233,0.299674929,0,0.14,7361,FL
5071,GENERAL MILLS INC,21964.5,17630.3,33617.005,2.232443488,0.05560336,0.010444126,0.015329281,0.419945822,0.046333857,42,2040,MN
5072,ALLY FINANCIAL INC,151828,9851,11339.8439,0.996936296,0.00609242,0,0.052869036,0.484890797,0.001765155,6.9,6172,MI
5073,GENERAL MOTORS CO,177677,155929,55856,1.114809458,0.022225724,0.04164861,0.166110414,0.26363007,0.017295429,216,3711,MI
5087,SPX CORP,5902.2,4721.1,3510.51936,1.286777703,0.066009285,0.008657789,0.072447562,0.232066009,0.010707872,14,3585,NC
5109,GENESCO INC,1583.087,2859.844,1716.72915,1.453100272,0.062771661,0,0.071295513,0.018416549,0,27.325,5661,TN
5116,GENTEX CORP,2022.54,1375.501,5333.65512,2.830704026,0.142694335,0.041618954,0.24594322,0.131332878,0.044929148,4.196,3714,MI
5125,GENUINE PARTS CO,8246.238,15341.647,16317.25241,2.569627921,0.086255818,0,0.016702162,0.092826086,0.042754526,39,5013,GA
5135,GEORGIA POWER,31030,8988,,,0.040025782,0,0.000773445,0.322043184,0.031292298,7.909,4911,GA
5149,GETTY REALTY CORP,687.501,100.014,608.52357,1.293089857,0.02986032,0,0.005562174,0.18231828,0.047130113,0.032,6798,NY
5165,GIGA-TRONICS INC,8.054,18.452,11.0649,2.446473802,-0.207722871,0,0.145269431,0.165135336,0,0.071,3670,CA
5179,GLATFELTER,1561.504,1810.342,1100.89078,1.222712065,0.044345708,0,0.063936436,0.259116851,0.01223628,4.61,2621,PA
5205,GOLD RESERVE INC,19.409,0,242.612742,14.58074821,-1.281931063,0,0.340769746,1.826060075,0,0,1040,WA
5218,GOLDFIELD CORP,79.97,98.363,61.84593,1.288857447,0.001563086,0,0.122821058,0.329423534,0,0.418,1623,FL
5234,GOODYEAR TIRE & RUBBER CO,18109,18138,7699.15788,1.225808045,0.135402286,0.022033243,0.119332928,0.353084102,0.004086366,67,3011,OH
5237,GORMAN-RUPP CO,380.904,434.925,843.50332,2.474220066,0.094882175,0,0.064297041,0.031504001,0.025505114,1.247,3561,OH
5242,COLE REAL ESTATE INCM STRTGY,233.936,13.305,,,0.001072943,0,0.019295876,0.514260311,0.024968367,0,6798,AZ
5250,GRACE (W R) & CO,4095.2,3243,6956.12497,2.604543116,0.067469232,0.019412971,0.136134987,0.492234811,0,6.5,2810,MD
5252,GRACO INC,1544.778,1221.13,4746.57582,3.672286775,0.146022924,0.035115725,0.015313527,0.401362526,0.043547358,3.1,3561,MN
5254,GRAHAM CORP,154.654,135.169,242.88801,1.775757562,0.095277199,0.023180778,0.389715106,0.001021635,0.013100211,0.397,3443,NY
5256,GRAINGER (W W) INC,5300.755,9964.953,17187.74248,3.627971955,0.151248077,0,0.042756928,0.091465461,0.0543981,23.6,5000,IL
5284,GRAY TELEVISION INC,1871.58,508.134,655.2,1.078184742,0.025679373,0,0.01644012,0.660618835,0,2.937,4833,GA
5288,GRAYBAR ELECTRIC CO INC,1939.113,5978.861,,,0.045086594,0,0.017408991,0.04341057,0.032744868,8.25,5063,MO
5327,PHOENIX FOOTWEAR GROUP INC,12.089,21.995,7.52376,1.478514352,0.028207461,0,0.027132104,0.483745554,0,0,3140,CA
5338,GREIF INC  -CL A,3667.4,4239.1,2102.67538,1.202207389,0.024949556,0,0.02320445,0.314418934,0.026885532,13.325,2650,OH
5342,MONEYGRAM INTERNATIONAL INC,4642.2,1454.9,563.57091,1.160758026,0.015531429,0,0.410990479,0.207552454,0,2.727,6099,TX
5385,GULF POWER CO,4708.259,1590.482,,,0.031684536,0,0.008201333,0.314250129,0.028078957,1.384,4911,FL
5387,ENTERGY GULF STATES LA LLC,6403.823,2150.926,,,0.025374062,0,0.025447768,0.253413781,0.026191854,0.729,4911,LA
5395,GYRODYNE LLC,43.876,5.058,6.0803,0.964178594,0.003373142,0,0.227436412,0.399603428,0.015543805,0.007,6512,NY
5408,HMG COURTLAND PROPERTIES,29.797,0.976,12.03579,0.617806826,0.007819579,0,0.317179582,0.070476894,0.017686344,0,6798,FL
5439,HALLIBURTON CO,32240,32870,33351.84,1.529926799,0.106575682,0.018641439,0.072797767,0.243610422,0.016532258,80,1389,TX
5475,HKN INC,34.98,0.988,21.896,0.765866209,-0.590137221,0,0.41457976,0.019068039,0.002229846,0.018,1311,TX
5492,HARRIS CORP,4931.2,5012,7992.30675,2.250467787,0.109466256,0.053556944,0.113765412,0.331663692,0.036563108,14,3812,FL
5496,HARSCO CORP,2263.801,2065.738,1523.6674,1.531529229,-0.011000083,0.002804133,0.027759949,0.385036052,0.029296303,12.2,3390,PA
5518,HASBRO INC,4532.142,4277.207,6847.68474,2.186496526,0.091773382,0.04910614,0.202272347,0.399893913,0.048108378,5.2,3944,RI
5520,ALLIED MOTION TECHNOLOGIES,165.64,249.682,218.25597,1.972023485,0.083675441,0.083802222,0.07916566,0.451871529,0.005813813,0.977,3621,NY
5523,HAVERTY FURNITURE,460.987,768.707,498.50449,1.447781586,0.018631762,0,0.175163291,0.106434672,0.06460052,3.388,5712,GA
5525,HAWAIIAN ELECTRIC CO,5124.025,2987.323,,,0.027251233,0,0.002685779,0.235468406,0.01765936,2.759,4911,HI
5526,HAWAIIAN ELECTRIC INDS,10717.729,3239.542,3433.8762,1.094303019,0.015881163,0,0.016378656,0.17878545,0.011979683,3.965,4911,HI
5530,HAWKINS INC,248.462,364.023,401.36435,1.794577642,0.077331745,0,0.133316161,0,0.032495915,0.419,5160,MN
5539,HEALTHCARE SERVICES GROUP,469.579,1293.183,2197.79301,5.092949238,0.046531042,0,0.185440575,0,0.104512766,45.7,7340,PA
5543,WELLTOWER INC,25014.296,3316.12,24879.5393,1.50813488,0.020189175,0,0.022124268,0.432872986,0.041379098,0.438,6798,OH
5559,STERLING CONSTRUCTION CO INC,306.451,672.23,120.15117,0.955833624,-0.031917011,0,0.074540465,0.123954564,0,1.799,1600,TX
